Iteration Step: -1
0.154210 -0.979308 0.738884 
0.060884 0.012299 -0.110324 
0.795343 0.068636 -0.246315 
-0.201880 0.264748 -0.664052 
-0.856197 -0.242531 -0.740715 
0.158788 0.633229 -0.134678 
-0.104282 -0.347819 0.227271 
0.778436 0.740837 -0.854854 
0.826289 0.999146 0.827815 
-0.406354 0.706168 0.158544 
0.453047 -0.849849 0.915403 
-0.257485 -0.548631 -0.744804 
-0.168798 -0.595752 0.824885 
-0.546373 0.604419 -0.263771 
-0.962645 -0.905087 0.491134 
-0.542589 0.897580 0.757500 
0.637379 -0.461898 0.551744 
-0.139073 -0.260353 0.028474 
0.328349 -0.230445 0.141636 
0.368755 0.809809 0.258156 
0.246010 0.100497 -0.203101 
0.457381 0.355327 -0.201636 
0.384197 -0.351909 -0.503769 
-0.138279 -0.384747 -0.272988 
-0.562243 0.407147 0.641346 
0.769097 -0.317179 0.922971 
-0.599536 -0.628224 -0.051118 
-0.317484 -0.576037 -0.212073 
-0.327250 -0.061922 0.063875 
-0.737907 0.023896 0.396039 
-0.481429 0.572253 -0.562548 
0.832087 0.597766 0.262734 
-0.301736 0.764580 -0.089450 
0.902524 -0.678640 0.866939 
0.247719 -0.144688 -0.256630 
0.244728 0.963195 0.782159 
0.926328 -0.332682 -0.210974 
0.032380 -0.219642 -0.973876 
-0.936888 -0.742851 0.372112 
0.565172 -0.268227 -0.725089 
-0.357463 -0.240883 -0.548021 
0.375164 -0.897275 0.151524 
-0.257790 -0.514084 0.079134 
-0.664968 -0.810297 -0.850826 
-0.889889 0.423444 0.230628 
0.981933 -0.102206 0.127232 
0.001251 -0.739250 0.102756 
0.902402 0.219581 0.976928 
-0.369488 -0.618152 0.082064 
-0.067904 -0.169225 -0.752434 
0.995911 -0.939024 0.165807 
-0.633717 0.716666 -0.504868 
-0.376324 -0.296670 -0.187963 
0.600024 0.072420 -0.881405 
0.247108 0.598315 -0.689688 
-0.130955 0.962096 -0.263588 
-0.209265 -0.432905 -0.963744 
0.300943 0.611560 0.970031 
0.555406 0.323466 0.626209 
0.548509 -0.984252 -0.899960 
-0.579577 -0.408002 -0.557665 
0.128086 -0.006256 0.689444 
0.466048 0.281411 -0.063265 
0.463241 0.191260 -0.822504 
0.903439 -0.455367 -0.085116 
-0.206336 0.048189 0.891903 
0.847407 0.625843 -0.495712 
-0.197363 -0.324808 0.144627 
-0.484542 -0.760857 -0.913450 
0.286416 -0.834895 -0.662587 
-0.854976 -0.893063 0.817499 
-0.304971 0.353557 -0.468246 
0.533250 -0.559252 -0.122288 
0.157994 0.686758 0.008209 
-0.125828 -0.155797 -0.476913 
-0.074740 0.907529 0.186682 
0.743767 -0.414289 -0.414106 
0.250648 -0.026093 0.158544 
0.912961 0.696463 0.564928 
-0.124363 0.241920 -0.760002 
0.412030 0.130222 0.089755 
0.679006 0.710990 -0.349773 
0.158727 -0.457442 0.592395 
-0.998169 -0.692801 0.887997 
0.767327 0.340556 -0.272011 
0.878170 0.011689 -0.114536 
0.110630 0.784845 -0.299295 
0.156224 0.379376 0.803888 
-0.928281 -0.662587 -0.583361 
0.530686 0.888058 0.649647 
0.940001 0.386761 -0.433637 
0.071566 0.858760 0.990539 
0.333537 -0.793329 0.567492 
0.184912 -0.355083 0.177038 
-0.388470 0.759697 0.038728 
0.317240 -0.348674 0.887265 
-0.272866 -0.011567 -0.630482 
-0.622547 0.763543 0.752068 
-0.381634 -0.191687 -0.748222 
-0.959227 -0.805780 -0.457015 
0.782952 -0.641713 0.996155 
-0.928220 0.834895 -0.842891 
0.891964 -0.549913 -0.682119 
0.807184 -0.811396 0.668203 
-0.591235 0.812128 0.300699 
0.225868 0.107028 0.281777 
0.450972 -0.081210 0.665700 
0.847652 -0.898618 -0.622059 
0.806635 -0.832942 0.563036 
-0.698721 -0.791925 -0.796258 
-0.648976 -0.833857 -0.914853 
-0.968078 -0.499863 0.439924 
-0.654469 -0.808100 0.848872 
0.526048 -0.392743 0.055452 
0.496933 -0.326273 0.542833 
-0.124546 -0.718802 0.837580 
0.454573 0.178625 -0.454756 
-0.275979 -0.623157 0.988159 
0.881588 -0.012604 -0.172033 
-0.106235 0.856014 0.462935 
0.597705 0.267434 0.634388 
-0.476791 0.817499 -0.453902 
0.812616 -0.713248 0.094089 
0.617542 0.355876 -0.249245 
0.393048 -0.660756 0.267861 
0.755364 -0.490829 -0.236183 
-0.310038 0.302469 -0.642811 
0.580187 0.919858 0.066256 
0.939573 0.285928 0.204627 
-0.140538 -0.649342 -0.702445 
0.897031 0.893613 -0.986267 
0.590564 0.126316 -0.340495 
0.412702 -0.527451 -0.325663 
-0.898190 -0.850581 -0.094394 
-0.633290 -0.402326 0.440291 
-0.396771 -0.367962 0.999023 
0.992492 0.203711 0.229286 
-0.574999 -0.674978 -0.412030 
0.387127 -0.533921 0.737846 
-0.500839 0.080538 0.295694 
-0.813959 0.005768 -0.853145 
0.737907 0.288430 -0.301126 
-0.793390 -0.503464 -0.316507 
0.088656 -0.657521 -0.967895 
-0.392621 -0.461837 -0.054292 
-0.540025 -0.940794 -0.655568 
0.003204 -0.023591 0.951354 
0.649770 -0.849117 0.307169 
-0.724113 -0.053438 -0.423200 
0.132237 -0.316080 0.378216 
-0.220862 -0.951659 -0.334758 
-0.685537 0.193152 -0.190100 
0.497970 0.468917 0.854061 
0.906064 0.017548 -0.693411 
-0.255959 0.811090 -0.653493 
0.614551 0.722343 0.234840 
-0.607654 -0.890683 -0.315409 
-0.275307 0.430708 -0.583056 
-0.251320 0.267739 0.318522 
0.500534 0.751152 0.951293 
0.123081 0.189428 -0.337138 
-0.992309 -0.994629 -0.559008 
0.332255 -0.565233 0.630482 
-0.854366 0.889828 -0.261208 
-0.098666 -0.407941 -0.409467 
-0.347575 0.781182 0.065889 
-0.055025 -0.076754 -0.436079 
0.847468 -0.108615 0.401776 
0.819880 -0.491318 0.484298 
0.164037 -0.385296 0.605090 
-0.090304 0.304910 0.783013 
-0.660634 -0.033662 -0.924802 
-0.418195 -0.497238 -0.365093 
-0.273110 0.215369 -0.857601 
0.683401 -0.423261 -0.807611 
-0.174535 -0.070528 -0.965270 
-0.813654 -0.297281 0.279214 
-0.969848 0.918882 0.461104 
-0.017243 -0.964904 0.564440 
0.049837 -0.759087 0.822810 
-0.365886 0.935850 0.448103 
-0.340129 0.761589 -0.930113 
0.335124 -0.127537 -0.001801 
-0.286233 -0.995422 -0.496628 
-0.285501 -0.383770 -0.447310 
-0.130894 -0.581652 -0.359539 
0.617603 0.809809 0.273415 
0.553392 0.986084 -0.140782 
0.937559 0.199072 0.271279 
-0.459395 -0.433699 0.166234 
-0.852473 -0.924192 0.161351 
0.389386 0.712149 -0.658376 
-0.327189 -0.986084 0.299539 
0.152806 0.236122 0.157506 
0.885556 -0.952330 -0.245216 
-0.537461 -0.284341 -0.412152 
0.557970 0.289712 -0.473556 
0.562059 0.714957 -0.816828 
0.314737 -0.137242 0.880795 
0.366375 0.986633 0.316324 
-0.760918 0.182531 -0.801019 
0.414167 -0.437605 0.073702 
0.558275 0.316630 -0.342814 
-0.109836 0.693045 0.414228 
-0.494003 -0.378643 0.636830 
-0.002716 0.301920 0.095553 
0.297403 0.358562 -0.743034 
0.084750 0.234352 0.028413 
0.883724 -0.218360 0.060823 
0.348430 0.350749 0.411786 
-0.946776 -0.503220 -0.058748 
0.863277 -0.311502 0.472762 
-0.255409 -0.999451 -0.902829 
0.426618 0.750847 -0.860103 
0.393658 -0.572985 0.425031 
-0.550401 0.716727 -0.235328 
0.001678 0.946165 -0.480087 
-0.835261 -0.737297 0.319681 
-0.370891 -0.804559 -0.363018 
0.987243 -0.012665 0.602954 
0.446944 0.853084 -0.205908 
-0.786554 0.385174 0.103977 
-0.441145 0.209754 0.937010 
-0.379742 -0.817743 0.599231 
0.796197 -0.363018 -0.017853 
0.187780 0.863521 0.484603 
0.830744 -0.589465 -0.148045 
0.360088 0.647389 -0.423627 
-0.495834 0.700613 0.576342 
0.231422 0.248207 -0.134434 
0.476302 -0.085177 -0.604846 
-0.950804 0.750237 -0.254799 
-0.589099 -0.756706 -0.180761 
-0.290872 -0.932920 0.797174 
-0.815241 -0.554918 0.028840 
0.736076 0.007172 -0.426984 
0.283303 0.887570 -0.924924 
-0.159337 0.173559 0.181677 
0.877316 -0.144017 0.334697 
-0.228797 0.042756 -0.843989 
0.313150 -0.566271 0.814509 
0.089084 -0.168065 0.265358 
-0.855220 0.070956 -0.546678 
-0.059908 0.443403 -0.092135 
-0.364910 0.557176 0.774529 
-0.885495 0.105441 -0.272683 
0.111545 -0.258156 -0.643727 
-0.057649 -0.431867 0.377361 
-0.073580 -0.742058 0.857784 
-0.891964 -0.894345 -0.821284 
0.286843 -0.056795 0.011994 
0.531846 0.379009 -0.992553 
-0.848506 -0.121555 0.331584 
0.315897 0.669057 0.384991 
0.967589 0.214881 -0.490768 
0.629200 -0.646596 -0.351665 
-0.486740 0.498398 -0.109104 
-0.431806 0.020905 -0.477584 
-0.245643 0.264016 0.199927 
0.719474 -0.459090 0.636525 
-0.325968 0.522629 0.146825 
-0.375957 0.990661 -0.216590 
0.742851 -0.359600 0.924131 
0.847652 -0.172765 -0.746757 
-0.691641 -0.728385 -0.896786 
-0.854976 -0.659719 -0.358928 
-0.046113 -0.303384 0.378948 
-0.476058 -0.532273 0.374371 
-0.948973 0.389569 0.184606 
0.110996 -0.231788 0.086825 
-0.435835 -0.854305 -0.304483 
0.852229 -0.047273 -0.876705 
-0.098972 -0.119907 -0.623463 
0.488876 -0.848018 -0.846919 
-0.499802 -0.470443 -0.715262 
0.193091 -0.732292 0.341655 
-0.854060 0.584643 -0.956969 
0.968322 -0.408612 -0.966247 
-0.041902 -0.090854 0.015168 
-0.325053 0.610218 0.687735 
0.868038 0.913633 0.980712 
-0.423688 -0.185034 0.114658 
-0.588427 -0.909299 -0.214515 
-0.134556 0.626453 0.176855 
0.094760 0.644887 0.274880 
0.983276 0.512192 -0.773553 
-0.328959 0.699088 -0.445723 
0.914731 -0.770074 0.975768 
0.656606 -0.399335 0.518601 
0.312235 0.154088 0.433576 
0.555284 -0.588672 -0.110996 
-0.515305 0.064730 0.262856 
-0.185888 0.015961 -0.042695 
0.265725 0.864803 -0.330424 
-0.260231 -0.336894 0.096896 
0.775811 -0.324747 0.968078 
-0.282815 0.410627 -0.878109 
-0.619312 0.905759 -0.466231 
0.342631 -0.859981 -0.999207 
-0.036592 0.446455 -0.796564 
0.758843 -0.221595 -0.487411 
0.224830 -0.663564 -0.440413 
-0.188391 0.366985 -0.577929 
0.357524 -0.624989 0.198218 
0.886105 -0.095492 -0.103916 
-0.652882 -0.587085 0.268960 
0.674551 0.707083 -0.567858 
0.597156 -0.263771 -0.450117 
-0.069979 0.624500 -0.221656 
-0.204993 0.287393 0.323527 
0.714957 0.083773 0.437361 
0.192846 -0.293313 -0.395611 
-0.981567 -0.162755 0.615833 
0.009613 -0.429243 -0.913205 
-0.863338 0.738029 -0.842708 
-0.271279 -0.992615 -0.222388 
0.132664 -0.915586 0.327616 
-0.086825 0.321268 -0.091708 
0.279031 0.332804 -0.438948 
-0.962218 -0.371197 0.630848 
-0.128819 0.508774 -0.329753 
0.000275 -0.978576 0.443159 
-0.555101 0.718253 -0.178075 
-0.337931 -0.300211 0.512619 
0.483505 0.003327 0.039399 
0.244911 0.105441 -0.680471 
0.405072 -0.331095 0.355449 
0.910398 0.564318 0.579455 
0.235389 0.365703 -0.741569 
0.637196 -0.400006 -0.534104 
-0.859493 -0.093234 0.000580 
-0.173681 0.127293 -0.991943 
0.168920 -0.732597 0.919065 
0.161046 -0.558763 -0.589038 
-0.614185 0.721427 0.409284 
0.379376 0.532823 0.211402 
-0.680471 -0.146886 -0.165624 
0.025788 -0.970641 0.869198 
0.535508 0.500412 -0.295511 
0.190039 -0.763848 -0.129002 
-0.547349 0.780755 -0.831721 
-0.035676 -0.415510 -0.076815 
-0.523728 -0.517075 -0.529160 
0.103855 -0.466231 -0.401410 
-0.617847 -0.484237 -0.197302 
-0.589770 -0.134312 0.117222 
0.907956 -0.952391 0.139622 
0.924986 -0.387738 0.038667 
-0.066378 -0.308145 -0.494186 
0.366070 0.815668 0.772698 
-0.285989 0.848933 0.830683 
0.622120 0.179357 0.225379 
-0.385479 0.350078 0.463729 
-0.224525 -0.306314 0.838801 
-0.052767 0.112949 0.714164 
0.320475 -0.260536 0.005280 
0.053804 -0.129917 0.737419 
0.212439 -0.740104 -0.408795 
-0.010773 0.406415 -0.045869 
0.390423 -0.423261 -0.660146 
-0.726310 0.405072 0.208716 
0.698294 0.572008 0.490768 
0.449629 0.190649 -0.703360 
0.947264 -0.493088 -0.701529 
-0.144017 -0.367534 0.576281 
0.461226 0.958129 -0.485397 
0.365337 0.473128 0.364788 
0.072543 0.461592 0.555834 
0.065279 -0.365398 -0.034577 
-0.551012 -0.271706 0.272683 
0.263283 -0.130894 -0.276467 
0.071749 0.967162 0.205847 
0.991699 -0.280068 -0.286477 
0.408368 -0.813654 -0.778130 
-0.350993 0.386517 0.776543 
-0.921567 -0.419599 0.704031 
-0.224097 0.998596 -0.106601 
0.343303 -0.494980 -0.709586 
-0.516465 0.244789 0.557176 
0.319803 0.343913 -0.248390 
-0.021393 -0.475875 -0.861812 
0.164586 -0.973083 -0.775567 
-0.789178 -0.957152 -0.523057 
0.353557 -0.676565 0.933653 
-0.843379 -0.185522 -0.671010 
0.343486 0.554186 0.970519 
0.898679 -0.413862 -0.906552 
0.591174 -0.710196 -0.076876 
0.709098 -0.436079 0.708060 
-0.618397 -0.811884 0.404950 
0.055269 -0.313395 -0.040071 
-0.582263 0.607776 0.064302 
0.055330 -0.640858 -0.019074 
0.910154 0.283059 -0.275979 
-0.315470 0.247963 0.619923 
-0.776910 -0.605640 0.147435 
0.207312 0.211951 0.969176 
0.229347 -0.925108 0.806391 
-0.858760 0.948790 -0.191565 
-0.345622 -0.990417 0.187170 
0.799493 0.720206 0.375652 
0.103671 0.549303 -0.139256 
0.350505 -0.164830 0.923215 
-0.595141 -0.058504 0.017792 
-0.362651 0.671010 0.226905 
0.621815 -0.890927 0.671377 
0.952269 0.136692 0.827326 
-0.150487 0.147679 0.516831 
0.829218 0.897397 -0.447554 
0.936155 0.606372 0.753288 
0.934446 0.617054 0.047029 
0.841548 0.917600 0.270363 
0.561144 0.200964 0.865963 
-0.306009 0.299478 -0.269143 
0.316813 0.772637 0.426191 
-0.019257 0.315592 -0.507492 
0.580126 -0.845454 0.008881 
-0.027802 -0.701346 0.250954 
0.448042 -0.808893 -0.699881 
-0.332011 -0.730705 0.010651 
0.445967 -0.404889 0.920591 
-0.471541 -0.937559 0.743644 
0.478683 0.383038 0.252236 
-0.743583 0.364788 -0.869869 
0.615772 -0.378826 -0.103977 
0.181371 0.507187 0.343913 
-0.427778 0.397626 -0.486129 
0.613392 0.411237 0.190161 
-0.577502 0.906735 0.895077 
-0.868038 -0.707694 -0.715140 
0.417280 0.537645 0.072909 
0.404706 0.837580 -0.376568 
0.010895 0.143468 0.463973 
0.039155 -0.155614 -0.922727 
0.602466 -0.517014 0.550157 
-0.585437 0.983825 -0.667287 
0.292642 -0.574511 -0.166051 
0.661672 -0.318766 -0.214332 
-0.582202 -0.861690 0.908994 
0.212500 0.349467 0.195715 
-0.016144 -0.613575 0.756890 
0.878719 0.599902 0.715384 
0.643910 0.514451 0.059053 
-0.519211 0.861141 -0.488510 
-0.212928 -0.095492 0.642506 
-0.097995 0.289956 -0.178259 
0.891842 0.958495 -0.582873 
0.314737 -0.777459 0.201331 
0.779901 0.185217 -0.441572 
0.492355 0.935545 0.155187 
0.056917 -0.956420 -0.512925 
0.807489 0.408795 0.575121 
-0.926572 -0.963622 0.656667 
0.991333 0.367779 0.652821 
-0.552599 0.431684 -0.477218 
0.233192 0.367901 0.477401 
-0.196753 -0.853389 0.587207 
0.983337 0.330790 -0.408917 
0.152318 -0.979064 -0.665517 
-0.859981 0.991577 0.624439 
-0.486190 0.180151 -0.536241 
-0.601978 -0.576830 0.011200 
-0.790643 0.691214 -0.696890 
0.665761 -0.581591 0.945250 
-0.999207 0.500778 0.941832 
0.867244 -0.721854 -0.571337 
0.136692 -0.040376 -0.336589 
-0.611560 0.731376 0.739067 
-0.327250 0.337382 -0.027314 
-0.852351 -0.456038 -0.858455 
-0.610157 0.858699 -0.880428 
-0.974731 0.111972 0.461898 
-0.505661 0.202734 0.796258 
-0.576647 0.228309 -0.551439 
-0.692434 0.349651 -0.144566 
-0.709098 -0.485092 -0.045991 
-0.425092 -0.620716 0.734001 
0.298990 0.967589 0.089389 
-0.891781 -0.416669 -0.999023 
-0.771050 0.923826 0.921873 
-0.536546 0.283853 0.345500 
-0.703177 -0.214576 0.220863 
0.499130 -0.678274 -0.380352 
-0.671743 -0.748222 0.486068 
0.213172 -0.476974 -0.489425 
0.671010 0.901425 -0.759819 
-0.538072 0.831233 -0.723868 
-0.262917 0.949522 -0.391583 
-0.721610 -0.546495 0.000336 
-0.650441 0.152806 0.768975 
0.776849 0.561815 -0.749748 
0.887570 -0.618030 -0.789544 
0.305948 -0.941893 0.097751 
-0.180883 -0.406964 -0.891171 
0.846309 -0.076205 0.456648 
-0.157811 -0.962035 -0.204444 
-0.116916 -0.049287 -0.166967 
